Price,Close,High,Low,Open,Volume
Ticker,BBVA.MC,BBVA.MC,BBVA.MC,BBVA.MC,BBVA.MC
Date,,,,,
2024-04-03,9.764607429504395,9.83530135130495,9.729260468604117,9.733678944058905,47022984
2024-04-04,9.928086280822754,9.963433239847399,9.795535395164828,9.808790820825813,38040077
2024-04-05,9.724841117858887,9.844137416186744,9.636473302192783,9.839718941129643,80381394
2024-04-08,9.756905555725098,9.821036047809939,9.683614313657156,9.729421558374751,10501586
2024-04-09,9.60116195678711,9.775229321199795,9.60116195678711,9.756906072861378,9199477
2024-04-10,9.550774574279785,9.614904194740479,9.399611273407753,9.601161758770093,11371088
2024-04-11,9.271350860595703,9.523290269746445,9.1485880737905,9.436256592134333,14907351
2024-04-12,9.207221031188965,9.285093083330832,9.091786847017309,9.21180184292678,12236624
2024-04-15,9.317158699035645,9.390449945789664,9.078961710234791,9.106445709342404,10931585
2024-04-16,9.12660026550293,9.271350595535054,9.075296572251164,9.19347854383484,25637589
2024-04-17,9.36296558380127,9.431676015757578,9.124768604232226,9.13026505436049,8579535
2024-04-18,9.54619312286377,9.54619312286377,9.408772267166889,9.427094640199575,9899130
2024-04-19,9.349223136901855,9.408772818574146,9.285093516978352,9.312577514988346,50973015
2024-04-22,9.555355072021484,9.559935883860964,9.340061284068609,9.431675773457133,6364161
2024-04-23,9.766067504882812,9.766067504882812,9.582839393606509,9.601161767883863,10338467
2024-04-24,9.665292739868164,9.811875236134883,9.582839867292986,9.784391236510022,6263101
2024-04-25,9.624066352844238,9.775229662105641,9.532451855358286,9.69735760135276,9156861
2024-04-26,10.063813209533691,10.077555645400524,9.646968932279078,9.660711368145911,13868323
2024-04-29,9.985939979553223,10.306589789139975,9.738582278938093,10.07755446049242,17902046
2024-04-30,9.321739196777344,10.054652513299251,9.216383142334342,10.004264455217577,29250104
2024-05-02,8.963528633117676,9.23470607872976,8.950702708272534,9.16141482998592,27702493
2024-05-03,9.023993492126465,9.128433035670682,8.912223600904657,9.051477490564357,16793025
2024-05-06,9.01483154296875,9.060638787846948,8.912223279493565,9.029489616693626,11604186
2024-05-07,9.34006118774414,9.34006118774414,9.078961031490262,9.16141389634949,17398582
2024-05-08,9.427095413208008,9.550774717697024,9.36754660384324,9.523290719044097,12926731
2024-05-09,8.79495906829834,9.022161427636322,8.79495906829834,9.022161427636322,25561390
2024-05-10,8.895733833312988,8.994676931729856,8.813280960065399,8.829771185234675,12164163
2024-05-13,8.90855884552002,8.928714242651456,8.840764054223747,8.90855884552002,7228969
2024-05-14,9.06980037689209,9.09911740075443,8.868249878703809,8.884740103957206,40638532
2024-05-15,9.344642639160156,9.376707450200074,9.051477653994526,9.106445651862796,12532494
2024-05-16,9.137595176696777,9.376707811405954,9.12660140195951,9.344642999130846,9468774
2024-05-17,9.179737091064453,9.216382711492434,9.051476982716268,9.069799356080004,12116828
2024-05-20,9.099117279052734,9.184317939989871,9.08079403017127,9.137595053263093,7297753
2024-05-21,9.148588180541992,9.179737351956277,9.064303163792173,9.082625537676638,7017225
2024-05-22,9.170575141906738,9.239285568556891,9.148587595690573,9.16599433030333,6843296
2024-05-23,9.193479537963867,9.307997222041545,9.155918275785954,9.18431791354951,6111759
2024-05-24,9.128433227539062,9.161414550578096,9.075297379615543,9.11560730308509,6651940
2024-05-27,9.143091201782227,9.207221697049022,9.106445578930016,9.146756375657844,35081466
2024-05-28,9.102781295776367,9.20722171426572,9.0331543501168,9.133930468424248,6455993
2024-05-29,8.947036743164062,9.115606775110356,8.92321704574338,9.088122777686651,11443713
2024-05-30,9.133931159973145,9.148589235511118,8.923218156949968,8.923218156949968,17190278
2024-05-31,9.1064453125,9.159582031986439,9.073464864488324,9.13393018411045,35356618
2024-06-03,8.948869705200195,9.262190100103286,8.932379479989729,9.170576475810932,10841714
2024-06-04,8.663033485412598,8.945204683610372,8.510953675642694,8.936043059809661,20687885
2024-06-05,8.749150276184082,8.758311899590991,8.626387493113194,8.7070073327326,7922004
2024-06-06,8.976353645324707,8.976353645324707,8.705175353583087,8.76930497128865,10443753
2024-06-07,9.064302444458008,9.100948063019311,8.886570801270478,8.91405479676634,10300292
2024-06-10,8.941539764404297,9.05880522087122,8.908558445225877,9.05880522087122,9060413
2024-06-11,8.783964157104492,8.980018189201527,8.728995287791964,8.980018189201527,8231827
2024-06-12,8.560425758361816,8.758312825856999,8.527444434829189,8.712505577678446,13218549
2024-06-13,8.351545333862305,8.567754764598352,8.314899712061308,8.509121594976648,21317753
2024-06-14,8.263596534729004,8.33688778292921,8.05288354087796,8.291080534378931,21518269
2024-06-17,8.313068389892578,8.404682016668247,8.20679581397625,8.32772646533261,7285762
2024-06-18,8.448657035827637,8.461482960927487,8.331390686028474,8.428501636227606,11851373
2024-06-19,8.474308013916016,8.549431406584098,8.406513221293288,8.448656166356207,8724793
2024-06-20,8.565922737121582,8.565922737121582,8.448656396200368,8.505457416599793,7560976
2024-06-21,8.419339179992676,8.591574387280854,8.307570165532654,8.591574387280854,33156341
2024-06-24,8.604400634765625,8.63005248339671,8.408346596156212,8.410178746244066,7030487
2024-06-25,8.501791954040527,8.685020059444316,8.450488259267571,8.65570391205992,7378842
2024-06-26,8.42850112915039,8.57508362073031,8.34421610912188,8.510953999089237,13124586
2024-06-27,8.4651460647583,8.505456858260334,8.382693201513822,8.443158518066374,6070021
2024-06-28,8.567755699157715,8.578749474267255,8.446825046653416,8.53843867429873,8217894
2024-07-01,8.703344345092773,8.816945521884918,8.642879019411339,8.728996195539366,7020253
2024-07-02,8.611729621887207,8.659369021113251,8.488966823481817,8.657536870943114,7013100
2024-07-03,8.789461135864258,8.804119210662424,8.630052715820446,8.681356414464323,6969109
2024-07-04,8.800455093383789,8.870082042248631,8.769305919301956,8.837100717991504,4806696
2024-07-05,8.807784080505371,8.862752077525602,8.696014188989857,8.837100229089419,6296433
2024-07-08,8.771139144897461,8.901230547341314,8.749151594887039,8.785797220337534,8282809
2024-07-09,8.703344345092773,8.749151595333387,8.61905931918227,8.749151595333387,6431720
2024-07-10,8.851758003234863,8.851758003234863,8.664865596522468,8.721666615391175,6502592
2024-07-11,8.895733833312988,8.923217833161985,8.815113110228584,8.895733833312988,4728042
2024-07-12,8.965359687805176,8.983682060902026,8.890236298077147,8.893900597956419,5606168
2024-07-15,8.991011619567871,9.023992939895358,8.871913135357925,8.934210602398396,4608500
2024-07-16,8.868249893188477,8.959863517868982,8.813281019419687,8.959863517868982,5588386
2024-07-17,8.99467658996582,9.02582576265824,8.844429797886148,8.890237045027707,6692990
2024-07-18,9.113775253295898,9.165995463590695,9.005670532450713,9.064303705043086,7215848
2024-07-19,9.051477432250977,9.099116828543377,9.000173735843948,9.064303356352735,11083732
2024-07-22,9.239286422729492,9.243867234756395,9.071632896307499,9.106445495050963,7414409
2024-07-23,9.34006118774414,9.381287620173755,9.179737143518436,9.25302838479319,9156009
2024-07-24,9.253028869628906,9.362965737301458,9.193479186910091,9.358384925269197,7516054
2024-07-25,9.184317588806152,9.198060024941775,8.994676513377472,9.161414402280675,6269505
2024-07-26,9.193479537963867,9.202641162378223,9.095452952572149,9.152253101799856,7262476
2024-07-29,9.188897132873535,9.321738042752129,9.119271071015552,9.253027618956503,5079093
2024-07-30,9.321739196777344,9.367546442878815,9.165995084252668,9.175156708213072,6282615
2024-07-31,8.890235900878906,9.207220542486482,8.85725458233752,9.122935533125467,20946352
2024-08-01,8.437663078308105,8.833436345038944,8.399185303841344,8.714337847617585,14642184
2024-08-02,8.129838943481445,8.444992353527367,8.10235494432474,8.35704215830498,16628299
2024-08-05,7.9649338722229,8.018069719067569,7.754220887513543,7.8366737565867455,14943325
2024-08-06,7.897139072418213,8.085864508761928,7.803692429280991,8.063876960529575,10728486
2024-08-07,8.117012977600098,8.199465848350645,7.942946485560503,8.01440558196427,10795746
2024-08-08,8.076702117919922,8.140831732758745,7.922790168606275,8.047385972193739,5662344
2024-08-09,8.151825904846191,8.248936843655704,8.080366813227812,8.153658054831197,5000347
2024-08-12,8.175644874572754,8.228781587912371,8.106017939134876,8.188470797027053,4596758
2024-08-13,8.217788696289062,8.232446770136798,8.135335829557317,8.217788696289062,3917699
2024-08-14,8.206794738769531,8.25993058291583,8.17381341807501,8.24893680935099,2907062
2024-08-15,8.41201114654541,8.421172770957755,8.18114362829797,8.245273251783205,5821920
2024-08-16,8.457818031311035,8.477972555711057,8.38635893662778,8.395519686945718,4140209
2024-08-19,8.611729621887207,8.663034195154136,8.477973048760376,8.479805198930515,5220992
2024-08-20,8.553096771240234,8.655704163769995,8.50545737507983,8.639213939599298,4488541
2024-08-21,8.575082778930664,8.650207041136047,8.49263079078654,8.51644961331449,3564398
2024-08-22,8.56408977508545,8.630052419966765,8.525612002421628,8.553096874639122,5536564
2024-08-23,8.648374557495117,8.674027278935487,8.57141901427562,8.604400335812777,5292549
2024-08-26,8.626387596130371,8.675859139937778,8.571418728732972,8.642877819499338,3335440
2024-08-27,8.672194480895996,8.701511503147705,8.608064859877505,8.62272293415308,7978715
2024-08-28,8.674027442932129,8.7070078913923,8.536605704112723,8.699679291156952,9722802
2024-08-29,8.714337348937988,8.750982971147462,8.659368478773503,8.674027426617734,4197306
2024-08-30,8.785796165466309,8.787628315463762,8.721666547052854,8.721666547052854,10433959
2024-09-02,8.750984191894531,8.844430847359526,8.703344789006547,8.79495929416057,4465178
2024-09-03,8.498127937316895,8.769305367613752,8.490798463376214,8.732659745311459,7802718
2024-09-04,8.28741455078125,8.391854962429033,8.247104630319189,8.324061045001955,8150116
2024-09-05,8.34238338470459,8.459649719375603,8.201297353106668,8.245272447033425,5211506
2024-09-06,8.164652824401855,8.38269442582468,8.164652824401855,8.270925399800516,7819217
2024-09-09,8.276422500610352,8.336887824361046,8.210459852681993,8.210459852681993,4984626
2024-09-10,8.173813819885254,8.368035706244179,8.155491445510167,8.259930988959441,7230866
2024-09-11,8.148161888122559,8.289247926278744,8.058379546132059,8.204962908134881,6120075
2024-09-12,8.307570457458496,8.351545554260417,8.204963063188101,8.250769436372776,10928444
2024-09-13,8.476140975952148,8.477973126139009,8.263596701365795,8.29840930231739,7905111
2024-09-16,8.54026985168457,8.593406570944481,8.444991934423028,8.455984834579695,4616785
2024-09-17,8.620890617370605,8.694181861031737,8.567754771511474,8.569586921547922,6887642
2024-09-18,8.668529510498047,8.703342980273597,8.630051740862068,8.635548190652711,6964570
2024-09-19,8.952533721923828,8.952533721923828,8.703342983608845,8.774802073117543,10969394
2024-09-20,8.923216819763184,9.044147453805545,8.90489444651157,8.950701690191359,20888265
2024-09-23,8.923216819763184,8.980017836874142,8.7509824921757,8.895732823035512,5301874
2024-09-24,8.90855884552002,9.049644878039041,8.838931904248255,8.981850086742769,5198140
2024-09-25,8.85359001159668,8.967192047516557,8.791292543689254,8.840764088018695,5059934
2024-09-26,9.119272232055664,9.133930306223547,8.952534344932054,8.958030795107303,7926635
2024-09-27,9.102781295776367,9.139426918697103,9.009334651533292,9.07896159719286,7299245
2024-09-30,8.893900871276855,9.122936221079245,8.893900871276855,9.04414765535018,20356664
2024-10-01,8.520115852355957,8.936043639713827,8.455985355289759,8.936043639713827,66450950
2024-10-02,8.477972030639648,8.600734814302442,8.419338863733426,8.529276597745406,9444415
2024-10-03,8.551263809204102,8.628220227857387,8.395519695532627,8.454152866130181,7977246
2024-10-04,8.750984191894531,8.857256773237008,8.558594430031622,8.569588205598132,11023009
2024-10-07,8.842597007751465,8.941540095247209,8.752814670060507,8.842597007751465,13455652
2024-10-08,8.795371055603027,8.844486141945556,8.70469649573096,8.842597238742309,9401024
2024-10-09,8.757590293884277,8.78592564347705,8.657471217942929,8.774591323487037,5642324
2024-10-10,8.717920303344727,8.799149451881421,8.629135541488532,8.759479779660303,8601966
2024-10-11,8.77270221710205,8.79914866287806,8.693362879774025,8.704696298737026,6418018
2024-10-14,8.878488540649414,8.882267247964931,8.753811916822169,8.765146237239605,5274061
2024-10-15,8.918158531188965,8.944604976850965,8.789703208419182,8.899267698136395,58035936
2024-10-16,8.77270221710205,8.904935346746598,8.727364938192034,8.869043484403585,57272109
2024-10-17,8.595132827758789,8.850152773230725,8.583798507875091,8.797259880949808,33619442
2024-10-18,8.774591445922852,8.844486270042454,8.566796777559185,8.595133028311867,12373037
2024-10-21,8.570575714111328,8.717920078450971,8.538461656038146,8.672583697409758,6092717
2024-10-22,8.634801864624023,8.663137211875954,8.476122298637208,8.578130269355714,7668624
2024-10-23,8.648026466369629,8.6688062047438,8.568686220336627,8.614023503784056,8194976
2024-10-24,8.529016494750977,8.68391827839161,8.529016494750977,8.625357771096345,5047870
2024-10-25,8.540349960327148,8.62724581051725,8.506347001357675,8.54412776662448,5134226
2024-10-28,8.555461883544922,8.63857992546807,8.417562048550627,8.598910257992639,7062988
2024-10-29,8.517682075500488,8.623468768076703,8.491235627547578,8.614023350732213,7794401
2024-10-30,8.589465141296387,8.595132751570254,8.427007758756103,8.462899621275579,8083827
2024-10-31,8.64235782623291,8.702807230041632,8.330666291566445,8.406227821136225,13710798
2024-11-01,8.893601417541504,8.893601417541504,8.604577602945724,8.644248174116195,30404514
2024-11-04,9.022055625915527,9.078727225660701,8.869043657750334,8.887933590489045,11324720
2024-11-05,9.073060035705566,9.090061066034604,8.978607665341983,9.02205604395389,7141848
2024-11-06,8.472345352172852,8.916269140298038,8.400561624471063,8.84448631336079,25327856
2024-11-07,8.823705673217773,8.87848746462567,8.593242387013518,8.661248301276196,19381291
2024-11-08,8.59702205657959,8.78214808733944,8.547906968811374,8.727365389032443,9787107
2024-11-11,8.61780071258545,8.733032816558836,8.615911809366956,8.67069450652591,8164379
2024-11-12,8.419451713562012,8.655581737443455,8.419451713562012,8.510126276870734,9149804
2024-11-13,8.385449409484863,8.487457389479243,8.281551625505987,8.406228245669014,9378801
2024-11-14,8.5819091796875,8.604576917567812,8.394893361250293,8.42511851303149,7403073
2024-11-15,8.855820655822754,8.870932782544129,8.515792850386829,8.51957155764058,17917462
2024-11-18,8.904935836791992,8.906824740056441,8.772702699870555,8.806705660924276,6524257
2024-11-19,8.8104829788208,8.918158565803584,8.615911541140814,8.910602052400327,8120903
2024-11-20,8.717920303344727,8.938938206702568,8.678250631123607,8.87848879632366,7376023
2024-11-21,8.740588188171387,8.75759011819759,8.60835595888149,8.727364965242396,5514638
2024-11-22,8.661249160766602,8.81803983912748,8.445898879093614,8.759479335050832,10624503
2024-11-25,8.738699913024902,8.802927129119281,8.65747166644702,8.761368554179288,19622848
2024-11-26,8.449676513671875,8.597021772100813,8.430785680187105,8.561129909091365,12004923
2024-11-27,8.306108474731445,8.438341597487797,8.239992363735498,8.425118375288609,9097680
2024-11-28,8.37789249420166,8.46289944037656,8.370336881684016,8.434564091906422,4881553
2024-11-29,8.440231323242188,8.46101106047971,8.217324526426282,8.321222311849349,6919031
2024-12-02,8.478012084960938,8.485568598705465,8.340112239666247,8.359003073645294,6549448
2024-12-03,8.64235782623291,8.666915368381314,8.49123476709335,8.500680183480693,8218564
2024-12-04,8.729253768920898,8.748144601898158,8.653692238540849,8.661248751884653,6731578
2024-12-05,9.097617149353027,9.114618178877414,8.717919683349212,8.723587293700353,12935146
2024-12-06,9.023944854736328,9.141065864847755,8.989941893662248,9.044724592186803,7158974
2024-12-09,9.050390243530273,9.125951769903747,9.037167021453138,9.074947784639875,5609752
2024-12-10,9.059836387634277,9.120285793744111,8.997498078327968,9.025833427804148,5148392
2024-12-11,8.980496406555176,9.120285141507138,8.95782776828957,9.046612517526146,7850592
2024-12-12,9.129731178283691,9.135397887853129,9.025833395963353,9.025833395963353,9285362
2024-12-13,9.16562271118164,9.28840952097925,9.129730849573916,9.129730849573916,8167552
2024-12-16,9.22607135772705,9.273297539565087,9.171289563284207,9.171289563284207,8264622
2024-12-17,8.991830825805664,9.2392942441279,8.974828896534929,9.173178132420773,6213448
2024-12-18,9.029611587524414,9.114617630799307,8.933270324228847,8.978606700489228,6487831
2024-12-19,8.853931427001953,8.950272704851834,8.80292743302604,8.878488972306252,9348876
2024-12-20,8.78592586517334,8.801037991953176,8.625357378821784,8.770813738393503,34278281
2024-12-23,8.784036636352539,8.846374945177852,8.69525188145158,8.810483082428185,3731184
2024-12-24,8.751922607421875,8.802926596551268,8.73869938434257,8.774591247204832,1616478
2024-12-27,8.865264892578125,8.874710309267932,8.727365051659199,8.727365051659199,4335543
2024-12-30,8.850152969360352,8.916269086176708,8.7330328623193,8.7330328623193,4311519
2024-12-31,8.927603721618652,8.927603721618652,8.8482643786369,8.8482643786369,2040991
2025-01-02,8.782147407531738,8.927602855554358,8.46856607108624,8.906824020559402,9691109
2025-01-03,8.801037788391113,8.829373138043497,8.723587352266852,8.782147855544366,5626158
2025-01-06,9.203404426574707,9.209071136525461,8.823706936172357,8.857709898170608,10516842
2025-01-07,9.326190948486328,9.375306036201591,9.07305989688585,9.203404129962719,12689770
2025-01-08,9.352638244628906,9.516039634929438,9.239295042247932,9.333747410643896,10062023
2025-01-09,9.439534187316895,9.439534187316895,9.21284868120528,9.256297059317303,6268002
2025-01-10,9.384751319885254,9.511316843886947,9.331858426409537,9.439534017354703,9622174
2025-01-13,9.676608085632324,9.676608085632324,9.426309940826405,9.435755357784636,11181152
2025-01-14,9.771060943603516,9.941073953553401,9.714389339777165,9.728557465924899,10782620
2025-01-15,9.832453727722168,9.908015260824076,9.695498786761657,9.789950252756778,9054226
2025-01-16,9.756892204284668,9.964686870903003,9.714388729277177,9.9174606874764,8489433
2025-01-17,9.761614799499512,9.874957097950224,9.714388616620585,9.84189904016433,10761180
2025-01-20,9.8466215133667,9.917460335611022,9.742723733361498,9.813563456370314,7862909
2025-01-21,9.86078929901123,9.86078929901123,9.634104694612017,9.733279772014514,9820701
2025-01-22,9.780505180358887,9.917461026906972,9.700221836779807,9.917461026906972,7176815
2025-01-23,10.044970512390137,10.07802856858444,9.818285926402515,9.837175858185914,8579327
2025-01-24,10.125255584716797,10.163036352165703,10.03552592423894,10.10636475061007,7139255
2025-01-27,10.186649322509766,10.243320925892812,9.974132836543642,9.988300061815972,11539779
2025-01-28,10.333048820495605,10.37555229427134,10.125255060663685,10.16775853443942,8742447
2025-01-29,10.4511137008667,10.474727241996886,10.337771405735268,10.35193953041338,9158026
2025-01-30,10.592792510986328,10.800587174320329,10.455836671290314,10.64946320959091,10800220
2025-01-31,10.436946868896484,10.67779959288231,10.413333326879526,10.606959867595961,8492186
2025-02-03,10.148868560791016,10.2480436415881,9.898570405221776,9.97413284337243,18090245
2025-02-04,10.389720916748047,10.403889042273395,10.167759021438211,10.281101323347354,9371079
2025-02-05,10.418055534362793,10.512507896360125,10.366107545952293,10.389720186069386,6936527
2025-02-06,10.98949146270752,11.031994938816263,10.465282524542722,10.521954126275897,16823382
2025-02-07,11.003658294677734,11.036717253287692,10.880871480041682,10.970600236832295,8737455
2025-02-10,10.866703033447266,10.989490745215338,10.819476851880392,10.970599912282792,16082327
2025-02-11,11.055606842041016,11.055606842041016,10.814754127106385,10.861980308601026,6099237
2025-02-12,11.296460151672363,11.324795501755053,11.112279024988073,11.145337083545302,9364993
2025-02-13,11.29173755645752,11.334241032390146,11.19728518754845,11.32479561534633,9192918
2025-02-14,11.38146686553955,11.438137564524133,11.220898383809034,11.249233733301326,8610366
2025-02-17,11.51842212677002,11.532590252293737,11.35785364055941,11.362576349067316,6175146
2025-02-18,11.75927448272705,11.773442607800927,11.527867177774167,11.560925235515363,10223820
2025-02-19,11.452305793762207,11.797055401473418,11.433414960085935,11.716771159878318,9738118
2025-02-20,11.4948091506958,11.627042282777834,11.400356784813702,11.419247618295929,7704691
2025-02-21,11.60815143585205,11.622319560947313,11.428693021801319,11.471196496322587,8441612
2025-02-24,11.716771125793457,11.735661959414774,11.560925351475692,11.60815153476446,6461205
2025-02-25,11.877339363098145,12.056798675734434,11.62231941983145,11.627042128139195,13173651
2025-02-26,12.217367172241211,12.217367172241211,11.886784796352364,11.905674728845279,10949387
2025-02-27,12.174863815307617,12.274037988569695,12.014295334132763,12.184308331262685,10551756
2025-02-28,12.113470077514648,12.113470077514648,11.91512082089068,12.037908541730713,24042421
2025-03-03,12.212644577026367,12.368490349785343,11.957623730276486,12.066243320219058,13131030
2025-03-04,11.5703706741333,12.052076118382743,11.442860250520592,11.995404518744477,17352465
2025-03-05,12.12763786315918,12.212644813723353,11.900953262164409,11.900953262164409,17274004
2025-03-06,12.401549339294434,12.472388168459126,12.122915830584006,12.274038906339237,12938651
2025-03-07,12.42988395690918,12.462942015183215,12.165418589952365,12.245702831802678,12602535
2025-03-10,12.05207633972168,12.458219358324165,12.009572864403525,12.38265782459512,13106345
2025-03-11,11.839558601379395,12.17486368522593,11.759274361649759,12.05207597147681,11038905
2025-03-12,12.160696029663086,12.264592914184972,11.919843301178014,11.943456843636085,7890363
2025-03-13,12.061521530151367,12.207921886406886,11.952901039286449,12.033185279961641,8230422
2025-03-14,12.448774337768555,12.495999618862282,11.990681544737615,12.033185018333567,8490578
2025-03-17,12.538503646850586,12.637678723214355,12.340154394887588,12.410994121189367,6527721
2025-03-18,12.831304550170898,12.836027258378257,12.533781139223196,12.571561904117578,8221614
2025-03-19,12.699071884155273,12.722685426050207,12.439329228662645,12.524336177955366,12903052
2025-03-20,12.35432243347168,12.75574364304748,12.245702841693678,12.694349334119371,8861752
2025-03-21,12.349599838256836,12.439329497870443,12.141805168906998,12.250425662445382,25543701
2025-03-24,12.406271934509277,12.604621194814579,12.344877622567513,12.519614240288796,6656600
2025-03-25,12.69434928894043,12.699071997361518,12.401548572949235,12.448774756395581,7817709
2025-03-26,12.585729598999023,12.788801555693029,12.505445357998243,12.699071897924034,5926461
2025-03-27,12.420437812805176,12.524335590742519,12.184307809514094,12.335431768262547,6618280
2025-03-28,12.019018173217773,12.321264305415704,11.99540463116198,12.203199297430322,11140790
2025-03-31,11.849003791809082,11.938733446444507,11.650654550426006,11.900952681455564,10940977
2025-04-01,12.04735279083252,12.137082443662829,11.867893485171898,11.91511966564914,30264451
2025-04-02,12.0237398147583,12.06152148152562,11.867894042401161,11.967069116136349,23128103
2025-04-03,11.839558601379395,12.094579445496294,11.603428590499822,11.712048179320943,20692222
2025-04-04,10.729747772216797,11.63648708400727,10.422778926721826,11.631764375520941,28042404
2025-04-07,10.210262298583984,10.725024905285332,9.54909753249842,10.092197290463638,35122274
2025-04-08,10.622599601745605,10.838586183523612,10.156266064329468,10.539150304441069,19268307
2025-04-09,10.504788398742676,10.627507891569753,10.195535688779632,10.259349413088524,14647290
2025-04-10,11.172383308410645,12.301402325417698,11.172383308410645,11.609264425520035,21544167
2025-04-11,11.074207305908203,11.349099657248024,10.818951460057617,11.211653481578113,8502679
2025-04-14,11.442365646362305,11.466910107545255,11.250923530512598,11.403095444745047,7665221
2025-04-15,11.692713737487793,11.722166155147516,11.393277859741604,11.486544941318781,42014284
2025-04-16,11.73198413848877,11.73198413848877,11.39818694510704,11.57981221901492,26189321
2025-04-17,11.648534774780273,11.805615585778371,11.520906381775447,11.781072060163226,20710857
2025-04-22,11.697622299194336,11.736892500389212,11.511089077587544,11.550359278782418,10724321
2025-04-23,12.129594802856445,12.178682789594617,11.835068754978353,11.864521172511068,9788029
2025-04-24,12.026510238647461,12.109959530815624,11.93324316239471,12.051053762583512,6481345
2025-04-25,12.227770805358887,12.271949899900566,12.070689996444235,12.144321508588543,8267865
2025-04-28,12.365216255187988,12.468300178881641,12.27194917926843,12.27194917926843,8163853
2025-04-29,12.114869117736816,12.55665912785366,11.947970523827601,12.507571140890573,11767027
2025-04-30,11.839977264404297,12.252313905354779,11.560176029927428,12.20322685647943,13610460
2025-05-02,11.997057914733887,12.109959623746795,11.82034154495686,12.075598315462468,10220777
2025-05-05,12.213044166564941,12.213044166564941,11.972514060128697,11.987240737113744,6483657
2025-05-06,12.286676406860352,12.301402147320207,11.952879224396877,12.213043959459233,8735868
2025-05-07,12.321037292480469,12.335763032433785,12.16395649114222,12.247405783887594,11914846
2025-05-08,12.571385383605957,12.571385383605957,12.340672133492406,12.370125486448675,8580926
2025-05-09,12.581202507019043,12.625381601144966,12.458483009174913,12.605746968353149,6986627
2025-05-12,12.8070068359375,12.851185929946213,12.649926028917836,12.684287338418955,10561033
2025-05-13,12.988631248474121,13.003357925326812,12.70883094220128,12.762827821052344,8576514
2025-05-14,13.160438537597656,13.160438537597656,12.905182696542141,13.008266624151501,9757758
2025-05-15,13.101533889770508,13.130986307180885,13.03771922639331,13.057354795517208,6093306
2025-05-16,13.155529975891113,13.175165545229316,13.062263830361092,13.096625140427467,7863270
2025-05-19,13.219344139099121,13.302793433073724,13.106442428508611,13.17516504603754,5877843
2025-05-20,13.518779754638672,13.553141062763647,13.253705201202418,13.253705201202418,7496109
2025-05-21,13.445147514343262,13.646407410369305,13.396060465576276,13.415695097827983,7241038
2025-05-22,13.430421829223633,13.479508878191638,13.121168177582712,13.366607167524515,6376905
2025-05-23,13.022993087768555,13.533505697804602,12.679378128806944,13.376424894716587,11946652
2025-05-26,13.189891815185547,13.361698360215374,13.17025624645331,13.337154835575527,5195548
2025-05-27,13.297884941101074,13.337155143195863,13.12116856353679,13.12116856353679,6771021
2025-05-28,12.998448371887207,13.391151308171896,12.998448371887207,13.278248663928238,11557633
2025-05-29,13.00826644897461,13.219344129837515,12.97390514023422,13.209526345547276,4686413
2025-05-30,12.968996047973633,13.13098574116124,12.959178263834886,13.008266248253191,13846056
2025-06-02,12.978814125061035,13.091715836378675,12.846276845022702,12.910090570814058,4687477
2025-06-03,12.924817085266113,13.02790194720608,12.664651420632323,12.998448594494413,8543717
2025-06-04,12.880638122558594,13.032810034670623,12.73828399478294,12.998448725768755,6511662
2025-06-05,12.959178924560547,12.959178924560547,12.723557710870013,12.77755459011073,12009372
2025-06-06,12.998448371887207,13.106442124096322,12.919907971885355,12.939543540023529,4692368
2025-06-09,13.00826644897461,13.067172218440595,12.924817155058472,12.959178463798862,7023943
2025-06-10,12.944453239440918,13.022993644341563,12.895365252309144,12.988631397956485,11512584
2025-06-11,13.013175964355469,13.072080800367122,12.856095153290411,12.978814653969422,8942289
2025-06-12,12.973905563354492,13.022993550131154,12.762827875607673,12.88063848210638,5683142
2025-06-13,12.718648910522461,12.811915992719374,12.615564979890726,12.75791911308819,7831457
2025-06-16,12.968996047973633,13.04753644853275,12.762827262437092,12.797188570647277,10256492
2025-06-17,12.811915397644043,12.934634891996428,12.635199026168468,12.90518247550898,12115815
2025-06-18,12.836459159851074,12.875729361320458,12.664651677319227,12.772645433566623,5026307
2025-06-19,12.60574722290039,12.831550654081004,12.60574722290039,12.753010248776835,5873425
2025-06-20,12.674468994140625,12.846276470333766,12.600837486136541,12.600837486136541,21003660
2025-06-23,12.556658744812012,12.684287132512539,12.4143046168646,12.625381362698661,12649918
2025-06-24,12.87572956085205,12.998449059380054,12.753010062324046,12.900274022322934,7815582
2025-06-25,12.478118896484375,12.934635589911625,12.453575370799777,12.934635589911625,8504003
2025-06-26,12.527206420898438,12.654834809544987,12.487936219489919,12.566476622306956,5276627
2025-06-27,12.772644996643066,12.772644996643066,12.507570443585745,12.615564196138918,5773433
2025-06-30,12.816824913024902,12.861004008042126,12.46830104525296,12.8413684385787,7148842
2025-07-01,12.615564346313477,12.821733133498244,12.551749685176881,12.792279780846538,5766344
2025-07-02,12.797188758850098,12.875729160564276,12.654834631846443,12.738283925702186,5928769
2025-07-03,13.013175964355469,13.042628382361295,12.792280488623053,12.821733842904365,12852605
2025-07-04,12.679378509521484,13.008266801965595,12.615564782454179,12.924817505784986,6011659
2025-07-07,12.910090446472168,12.910090446472168,12.625381256692396,12.640107933091079,6232876
2025-07-08,13.12116813659668,13.234069846911137,12.988630857736,13.01317531841878,9131982
